,Return,Sequence,Label,Time
83031,2.168527575,77,1,12:04
83331,1.890963015,77,1,12:04
83466,-2.247481278,77,1,12:04
83488,1.94919267,77,1,12:04
83704,2.255217125,77,1,12:04
84050,2.179865665,77,1,12:04
84097,1.869500997,77,1,12:04
84208,2.164184073,77,1,12:04
84407,-1.850029252,77,1,12:04
84550,1.891980109,77,1,12:04
84552,2.264155553,77,1,12:04
84660,2.151971054,77,1,12:04
84672,2.01068357,77,1,12:04
84850,-1.906809093,77,1,12:04
85109,-1.847652698,77,1,12:04
85192,1.981328996,77,1,12:04
85607,1.829318232,77,1,12:04
85845,-2.131737817,77,1,12:04
85907,-1.853044673,77,1,12:04
85977,1.827476456,77,1,12:04
86668,-2.275079655,77,1,12:04
86812,1.951631972,77,1,12:04
86981,-2.02779588,77,1,12:04
87005,1.887142669,77,1,12:04
87021,-1.876950191,77,1,12:04
87045,1.814404614,77,1,12:04
87104,1.891395296,77,1,12:04
87133,-2.339583838,77,1,12:04
106952,1.815329232,77,1,12:04
107137,3.538242598,77,1,12:04
107253,1.826376529,77,1,12:04
107341,1.892049941,77,1,12:04
108066,2.170702283,77,1,12:04
108151,2.070366397,77,1,12:04
108156,1.820367987,77,1,12:04
108173,1.841757161,77,1,12:04
108245,2.090524577,77,1,12:04
108264,2.845042939,77,1,12:04
108317,1.81576577,77,1,12:04
108594,2.369070397,77,1,12:04
108607,1.860769181,77,1,12:04
108998,3.268492821,77,1,12:04
109051,3.201258887,77,1,12:04
109326,2.855556506,77,1,12:04
109477,3.353055608,77,1,12:04
109753,1.926419174,77,1,12:04
110000,1.870277098,77,1,12:04
110026,1.891603699,77,1,12:04
110101,3.438667651,77,1,12:04
110155,2.658067971,77,1,12:04
110381,3.053354167,77,1,12:04
110666,2.18149259,77,1,12:04
110684,2.0875226,77,1,12:04
110729,2.009958835,77,1,12:04
110730,2.929973458,77,1,12:04
111068,1.961897052,77,1,12:04
111275,3.048492876,77,1,12:04
111627,1.981951054,77,1,12:04
112045,2.895494775,77,1,12:04
112318,2.939941208,77,1,12:04
112339,3.310890956,77,1,12:04
112469,3.506885045,77,1,12:04
113006,3.374235665,77,1,12:04
113254,2.142053061,77,1,12:04
113475,2.975764045,77,1,12:04
113674,3.156750533,77,1,12:04
113800,1.839064881,77,1,12:04
113844,1.852954166,77,1,12:04
113984,3.153330773,77,1,12:04
114243,2.480259528,77,1,12:04
114914,3.25050438,77,1,12:04
114965,1.822769074,77,1,12:04
115041,1.868057292,77,1,12:04
115081,3.083913305,77,1,12:04
115121,1.852866065,77,1,12:04
115163,2.108065554,77,1,12:04
115593,1.827392615,77,1,12:04
115789,2.86019291,77,1,12:04
115843,3.228512785,77,1,12:04
116314,3.369565598,77,1,12:04
116330,1.864535065,77,1,12:04
58488,-1.832075168,78,1,12:06
58606,1.863524465,78,1,12:06
58658,-2.074144713,78,1,12:06
58754,-3.167464941,78,1,12:06
58845,-1.972744143,78,1,12:06
59399,-2.006681105,78,1,12:06
59556,-2.05629525,78,1,12:06
59689,-2.254107103,78,1,12:06
60059,-1.832882592,78,1,12:06
60271,-1.91188232,78,1,12:06
60335,1.946165931,78,1,12:06
60440,-1.838260296,78,1,12:06
61139,-2.04445993,78,1,12:06
61347,-1.841460266,78,1,12:06
61503,-2.058045034,78,1,12:06
61508,-1.875127464,78,1,12:06
61725,-1.973923838,78,1,12:06
61820,-2.148343353,78,1,12:06
61872,-1.914911802,78,1,12:06
61928,-2.749195473,78,1,12:06
62085,1.867039934,78,1,12:06
62140,-1.837557161,78,1,12:06
62170,-2.031218076,78,1,12:06
62179,-1.841129726,78,1,12:06
62424,-1.925922643,78,1,12:06
62830,-2.022737302,78,1,12:06
62911,-1.995424295,78,1,12:06
63487,1.926621489,78,1,12:06
63550,1.904305776,78,1,12:06
63603,-2.028981094,78,1,12:06
63611,-3.068965638,78,1,12:06
63629,1.860132297,78,1,12:06
63705,-1.845274159,78,1,12:06
63833,-2.41675246,78,1,12:06
64220,1.873126468,78,1,12:06
64346,1.859686696,78,1,12:06
64358,-1.93544668,78,1,12:06
64562,-1.99417353,78,1,12:06
64882,1.844045918,78,1,12:06
64993,-2.912286935,78,1,12:06
65160,-1.977912676,78,1,12:06
65232,-3.075609952,78,1,12:06
65447,-2.061893616,78,1,12:06
65555,-2.060243399,78,1,12:06
65689,-1.961848451,78,1,12:06
65745,-1.982938165,78,1,12:06
65774,-2.091865468,78,1,12:06
66047,-1.866041608,78,1,12:06
66164,-2.700145799,78,1,12:06
66241,1.85958691,78,1,12:06
66445,1.872461219,78,1,12:06
67181,-1.85599507,78,1,12:06
67402,-2.072512485,78,1,12:06
67868,-1.977983412,78,1,12:06
68233,-1.977829148,78,1,12:06
68439,1.888105584,78,1,12:06
68487,1.871584455,78,1,12:06
69093,-1.945233581,78,1,12:06
69330,-1.855714822,78,1,12:06
69456,-1.836846154,78,1,12:06
69465,-2.296714359,78,1,12:06
69689,-2.125469816,78,1,12:06
69905,-2.019639514,78,1,12:06
70128,-1.995793759,78,1,12:06
70154,-2.491461913,78,1,12:06
70730,1.853760851,78,1,12:06
70742,-2.052765584,78,1,12:06
70846,-1.945159701,78,1,12:06
70974,1.851006389,78,1,12:06
71025,-3.106146367,78,1,12:06
71081,-1.966080015,78,1,12:06
71323,-2.057394872,78,1,12:06
71554,-1.863684525,78,1,12:06
71851,1.863909531,78,1,12:06
71891,-3.072031672,78,1,12:06
71969,-1.834078953,78,1,12:06
72158,-2.100521084,78,1,12:06
72226,-1.992112996,78,1,12:06
72352,-2.05924763,78,1,12:06
72695,-1.848085809,78,1,12:06
72944,-3.035761333,78,1,12:06
72963,1.845766379,78,1,12:06
73286,-2.974947016,78,1,12:06
73609,-2.02425009,78,1,12:06
73650,-1.963939595,78,1,12:06
73999,-1.886593274,78,1,12:06
74099,-1.836696956,78,1,12:06
74299,-1.945858085,78,1,12:06
74392,-1.912702328,78,1,12:06
74417,1.880212424,78,1,12:06
74484,1.867146912,78,1,12:06
74615,-1.857580156,78,1,12:06
74839,-1.982664929,78,1,12:06
75377,-1.994737017,78,1,12:06
75529,-1.906029001,78,1,12:06
75825,-2.094509182,78,1,12:06
75843,1.897082787,78,1,12:06
76138,-2.997469047,78,1,12:06
76452,1.865912105,78,1,12:06
76477,-1.965242207,78,1,12:06
76669,1.866174426,78,1,12:06
76728,-1.985053515,78,1,12:06
76772,-2.008171609,78,1,12:06
76926,-2.067763794,78,1,12:06
77254,-2.042150187,78,1,12:06
77567,-1.941840808,78,1,12:06
77978,-2.068758217,78,1,12:06
78601,-1.873845404,78,1,12:06
79027,1.843370924,78,1,12:06
79110,-1.839988408,78,1,12:06
79230,-1.86815215,78,1,12:06
79516,1.894806599,78,1,12:06
79566,-1.997933427,78,1,12:06
80550,-1.839888405,78,1,12:06
80816,-2.13777352,78,1,12:06
80879,1.918856327,78,1,12:06
80891,-2.059674024,78,1,12:06
80910,-2.891064271,78,1,12:06
81198,-1.849707459,78,1,12:06
81884,-1.833411335,78,1,12:06
81951,1.861189659,78,1,12:06
82558,1.878740805,78,1,12:06
82580,-2.088176055,78,1,12:06
82592,-1.832540338,78,1,12:06
82593,-2.733457219,78,1,12:06
82752,-1.83816263,78,1,12:06
83248,-1.861567872,78,1,12:06
83288,-2.141252984,78,1,12:06
84036,-3.046033846,78,1,12:06
84248,-1.933186329,78,1,12:06
84590,-2.065556173,78,1,12:06
84716,-2.044364307,78,1,12:06
85035,-2.7311828,78,1,12:06
85036,-2.164945098,78,1,12:06
85668,1.863995269,78,1,12:06
85781,-1.924488084,78,1,12:06
86247,-2.059072873,78,1,12:06
86256,-1.966083159,78,1,12:06
86509,-2.087704332,78,1,12:06
86682,-2.021168181,78,1,12:06
86940,-1.83431309,78,1,12:06
106960,2.047092269,78,1,12:06
106988,-1.901382824,78,1,12:06
107064,2.217473745,78,1,12:06
107066,-1.990193251,78,1,12:06
107140,-1.802805095,78,1,12:06
107148,-3.692224768,78,1,12:06
107218,2.053863962,78,1,12:06
107493,-2.6942253,78,1,12:06
107669,2.025520835,78,1,12:06
107670,-1.91911936,78,1,12:06
107751,-3.531527717,78,1,12:06
107806,-3.588517842,78,1,12:06
108291,-2.370060186,78,1,12:06
108643,-1.826687531,78,1,12:06
108681,-2.625306778,78,1,12:06
108777,2.647988449,78,1,12:06
108961,2.624417344,78,1,12:06
108990,-3.52585722,78,1,12:06
109016,2.002560446,78,1,12:06
109150,-1.924767147,78,1,12:06
109169,-2.199607786,78,1,12:06
109179,-2.318979978,78,1,12:06
109197,-2.313373529,78,1,12:06
109329,-1.846925199,78,1,12:06
109405,2.187170569,78,1,12:06
109438,-3.174539084,78,1,12:06
109474,2.136087638,78,1,12:06
109557,2.131202639,78,1,12:06
109599,2.115261666,78,1,12:06
109885,2.179696537,78,1,12:06
110131,2.065028182,78,1,12:06
110162,-2.141142579,78,1,12:06
110489,-2.743461835,78,1,12:06
110538,2.055606985,78,1,12:06
110565,-2.052310888,78,1,12:06
110726,2.005474105,78,1,12:06
110760,2.742844423,78,1,12:06
110797,-3.479598525,78,1,12:06
110810,2.096917767,78,1,12:06
110942,-3.188973556,78,1,12:06
110965,-3.5906788,78,1,12:06
111001,2.161161312,78,1,12:06
111100,2.867511141,78,1,12:06
111114,-2.1484069,78,1,12:06
111247,-2.407746113,78,1,12:06
111263,-2.342291983,78,1,12:06
111434,2.027853621,78,1,12:06
111552,-1.916931573,78,1,12:06
111563,2.176535709,78,1,12:06
111589,2.111520034,78,1,12:06
111604,-1.852586617,78,1,12:06
111624,2.186213489,78,1,12:06
111653,2.217247378,78,1,12:06
111673,2.027388688,78,1,12:06
111910,-2.596006209,78,1,12:06
111966,2.208813032,78,1,12:06
112053,-2.719827791,78,1,12:06
112166,-3.583868841,78,1,12:06
112235,2.216357741,78,1,12:06
112464,2.103940458,78,1,12:06
112511,2.476626458,78,1,12:06
112539,2.193139549,78,1,12:06
112543,-3.445947174,78,1,12:06
112561,-2.468799066,78,1,12:06
112588,2.097361051,78,1,12:06
112622,2.217275237,78,1,12:06
112693,2.035219617,78,1,12:06
112711,-1.900849931,78,1,12:06
112790,2.045870407,78,1,12:06
112910,-1.917770859,78,1,12:06
112993,-3.684443585,78,1,12:06
113159,2.215154217,78,1,12:06
113456,2.165415176,78,1,12:06
113485,-1.936147248,78,1,12:06
113618,2.017378198,78,1,12:06
113638,2.36985276,78,1,12:06
113982,-1.881665339,78,1,12:06
114010,2.401339817,78,1,12:06
114027,-1.970351104,78,1,12:06
114054,-2.370966164,78,1,12:06
114077,-1.869578685,78,1,12:06
114143,-2.364823784,78,1,12:06
114174,2.148387259,78,1,12:06
114222,-1.998777487,78,1,12:06
114292,2.296305,78,1,12:06
114557,-3.536636812,78,1,12:06
114567,2.075327183,78,1,12:06
114716,2.034397324,78,1,12:06
114748,2.186513517,78,1,12:06
114766,-1.86136886,78,1,12:06
114852,-2.031690719,78,1,12:06
114894,-1.946217439,78,1,12:06
114902,1.977792593,78,1,12:06
115056,-1.907852761,78,1,12:06
115173,-2.530193306,78,1,12:06
115291,-1.899895106,78,1,12:06
115301,-2.757087321,78,1,12:06
115329,2.126324521,78,1,12:06
115332,-1.951323015,78,1,12:06
115424,-1.923802466,78,1,12:06
115496,-2.875931992,78,1,12:06
115501,-1.86825574,78,1,12:06
115564,-2.008863801,78,1,12:06
115599,-1.946601267,78,1,12:06
115672,2.206859347,78,1,12:06
115770,-2.226723329,78,1,12:06
115830,2.483430488,78,1,12:06
115846,-2.255060018,78,1,12:06
115897,2.830928128,78,1,12:06
116053,2.190816316,78,1,12:06
116070,2.782900321,78,1,12:06
116150,2.450486035,78,1,12:06
116331,-2.442049379,78,1,12:06
116483,2.65712814,78,1,12:06
116543,2.623450356,78,1,12:06
58480,1.992677795,79,1,12:08
59252,-1.860977831,79,1,12:08
59304,-2.0287309,79,1,12:08
59321,-2.303346958,79,1,12:08
59485,-2.039318883,79,1,12:08
59571,-2.226662635,79,1,12:08
59923,1.931603706,79,1,12:08
60131,-2.051139987,79,1,12:08
60499,1.9397895,79,1,12:08
60618,-1.905180256,79,1,12:08
60844,1.980917911,79,1,12:08
60911,-1.864960401,79,1,12:08
61285,-2.460146693,79,1,12:08
61454,-1.862180271,79,1,12:08
61555,-1.953362183,79,1,12:08
61833,-2.27148238,79,1,12:08
62263,-1.974180675,79,1,12:08
62556,1.989693364,79,1,12:08
62564,2.119760154,79,1,12:08
62704,-2.00197549,79,1,12:08
62787,-2.012755928,79,1,12:08
63091,-1.852028597,79,1,12:08
63117,-2.285598281,79,1,12:08
63419,1.927763588,79,1,12:08
63503,-1.93950622,79,1,12:08
63606,-1.863310603,79,1,12:08
64382,-1.855374184,79,1,12:08
65087,-1.947153879,79,1,12:08
65478,1.965566794,79,1,12:08
65606,-1.976911063,79,1,12:08
65705,-1.990689739,79,1,12:08
65843,-2.175801932,79,1,12:08
66831,-1.96312306,79,1,12:08
67133,-2.014251244,79,1,12:08
67352,-1.990715747,79,1,12:08
67532,1.984248791,79,1,12:08
67795,-2.111773667,79,1,12:08
68289,1.983569913,79,1,12:08
68544,1.984384309,79,1,12:08
68918,-1.86431153,79,1,12:08
69153,-2.547645261,79,1,12:08
69205,-1.90042118,79,1,12:08
69507,2.203431937,79,1,12:08
69512,-2.144158868,79,1,12:08
69574,-1.91044395,79,1,12:08
70130,-2.396980445,79,1,12:08
70235,-1.85876556,79,1,12:08
70356,-1.965455009,79,1,12:08
70672,2.118692353,79,1,12:08
70748,-1.886688245,79,1,12:08
70905,1.948463696,79,1,12:08
71284,-1.850226661,79,1,12:08
71957,-1.930201886,79,1,12:08
71980,-1.957682628,79,1,12:08
72130,1.939632954,79,1,12:08
72366,-2.026362242,79,1,12:08
72441,1.925720157,79,1,12:08
72937,-1.915872055,79,1,12:08
73199,-2.211750947,79,1,12:08
73291,-2.016053283,79,1,12:08
73380,-2.374242734,79,1,12:08
74103,1.945355592,79,1,12:08
74224,-2.035253186,79,1,12:08
74662,-2.01712074,79,1,12:08
75296,-2.173691629,79,1,12:08
75434,-1.889621816,79,1,12:08
75726,-2.082910818,79,1,12:08
76042,1.98214336,79,1,12:08
76109,-2.02256783,79,1,12:08
76173,-2.040754428,79,1,12:08
76356,-1.884670353,79,1,12:08
76884,1.985336871,79,1,12:08
76947,-2.170338775,79,1,12:08
77088,1.986914591,79,1,12:08
78040,2.16431944,79,1,12:08
78215,1.933150172,79,1,12:08
78600,-2.263452452,79,1,12:08
79122,-2.048809595,79,1,12:08
79796,1.948921089,79,1,12:08
80206,-2.08952873,79,1,12:08
80405,1.985109618,79,1,12:08
80826,-2.194553691,79,1,12:08
80885,-1.93358703,79,1,12:08
81275,-2.016814202,79,1,12:08
81763,2.124996048,79,1,12:08
82021,-2.127816999,79,1,12:08
82220,1.953657965,79,1,12:08
82348,-1.893509804,79,1,12:08
82817,-1.895647766,79,1,12:08
82897,-1.888820986,79,1,12:08
82947,-2.038804786,79,1,12:08
83296,-1.959018815,79,1,12:08
83314,-2.014250793,79,1,12:08
83967,-1.850703064,79,1,12:08
84078,-2.112764157,79,1,12:08
85294,-2.186698226,79,1,12:08
86405,-2.165882342,79,1,12:08
86481,-2.00251031,79,1,12:08
86692,-1.960139841,79,1,12:08
87226,-2.023652749,79,1,12:08
87356,-2.018923166,79,1,12:08
107194,1.997120486,79,1,12:08
107228,-1.952350961,79,1,12:08
107248,1.962007981,79,1,12:08
107272,1.975195867,79,1,12:08
107489,1.997452624,79,1,12:08
108107,1.964109124,79,1,12:08
108248,-1.985241816,79,1,12:08
108326,2.002573589,79,1,12:08
108370,-1.99695477,79,1,12:08
108549,2.143813548,79,1,12:08
108698,-2.955230649,79,1,12:08
108823,-2.008981432,79,1,12:08
108898,-1.944683266,79,1,12:08
109024,-1.934875049,79,1,12:08
109862,1.994835546,79,1,12:08
110016,2.004446102,79,1,12:08
110129,2.016229123,79,1,12:08
110434,-1.922404987,79,1,12:08
110843,1.991189391,79,1,12:08
111224,2.101468919,79,1,12:08
111227,-2.0279725,79,1,12:08
111462,-2.079376451,79,1,12:08
111516,1.963295173,79,1,12:08
111548,2.100694298,79,1,12:08
111852,-1.95255777,79,1,12:08
111896,1.988855297,79,1,12:08
111941,-2.913154323,79,1,12:08
112000,1.968105376,79,1,12:08
112042,1.984349704,79,1,12:08
112077,-1.894136702,79,1,12:08
112170,1.987750292,79,1,12:08
112209,1.975892281,79,1,12:08
112600,-2.059784285,79,1,12:08
112903,2.031678676,79,1,12:08
113012,1.964062956,79,1,12:08
113146,-1.975128055,79,1,12:08
113576,1.994114767,79,1,12:08
113608,1.981154153,79,1,12:08
114146,2.06719751,79,1,12:08
114278,2.037240451,79,1,12:08
114759,-1.902947692,79,1,12:08
114856,-2.035060113,79,1,12:08
115096,-2.039691835,79,1,12:08
115514,-1.989488196,79,1,12:08
115686,-1.962469529,79,1,12:08
115944,-2.092815886,79,1,12:08
116270,1.973238348,79,1,12:08
58510,-2.792081474,80,1,12:10
58767,2.46868628,80,1,12:10
58798,1.809937498,80,1,12:10
59443,2.316938311,80,1,12:10
59934,1.953207513,80,1,12:10
60019,2.215764932,80,1,12:10
61062,1.872640449,80,1,12:10
61696,1.866608026,80,1,12:10
61982,-2.585795558,80,1,12:10
63225,-2.796327156,80,1,12:10
63284,1.817651438,80,1,12:10
64114,1.971190587,80,1,12:10
64257,1.814669932,80,1,12:10
64716,-2.784627843,80,1,12:10
64895,-3.040103168,80,1,12:10
65159,1.841157173,80,1,12:10
65228,1.846633729,80,1,12:10
65660,1.835036879,80,1,12:10
65764,2.068000169,80,1,12:10
65922,1.818310308,80,1,12:10
66402,-2.782308899,80,1,12:10
66550,-2.725047331,80,1,12:10
66732,2.419676026,80,1,12:10
67008,2.273641699,80,1,12:10
67164,1.83142758,80,1,12:10
67326,1.971729207,80,1,12:10
68496,1.980635021,80,1,12:10
68846,-2.731820937,80,1,12:10
69325,1.822350675,80,1,12:10
69712,2.399218834,80,1,12:10
69917,1.992044419,80,1,12:10
70151,2.285364017,80,1,12:10
70232,1.809865646,80,1,12:10
70311,1.972185029,80,1,12:10
70515,1.952325211,80,1,12:10
70863,1.87882086,80,1,12:10
72594,2.440492993,80,1,12:10
72920,1.871760716,80,1,12:10
73234,2.295225101,80,1,12:10
73873,2.389246469,80,1,12:10
73928,1.80980249,80,1,12:10
74041,1.860591441,80,1,12:10
74308,-2.738233676,80,1,12:10
74585,-2.763628965,80,1,12:10
74669,1.852452219,80,1,12:10
74910,-2.708180096,80,1,12:10
75369,-2.797039885,80,1,12:10
75957,-3.126203883,80,1,12:10
76167,2.253032967,80,1,12:10
76226,2.266420947,80,1,12:10
76895,1.824174108,80,1,12:10
77629,1.862027065,80,1,12:10
78362,1.819282981,80,1,12:10
78553,2.143145972,80,1,12:10
78627,2.03723741,80,1,12:10
79154,1.810331475,80,1,12:10
79409,2.317233349,80,1,12:10
79912,-2.721851905,80,1,12:10
80246,1.835911561,80,1,12:10
80398,-3.063012174,80,1,12:10
80740,1.835118361,80,1,12:10
80851,1.856191655,80,1,12:10
80937,1.897803569,80,1,12:10
80981,1.964131536,80,1,12:10
81205,1.933813972,80,1,12:10
81683,-2.746536684,80,1,12:10
81819,-3.062092843,80,1,12:10
82174,2.460940613,80,1,12:10
82199,1.812213694,80,1,12:10
82262,2.250692795,80,1,12:10
82482,-3.015331644,80,1,12:10
82814,2.464563229,80,1,12:10
82956,2.385089558,80,1,12:10
83138,2.391741257,80,1,12:10
83229,2.431902447,80,1,12:10
83239,2.308971575,80,1,12:10
83258,1.810684705,80,1,12:10
83323,-2.715793516,80,1,12:10
83553,-2.700687349,80,1,12:10
83939,1.828139779,80,1,12:10
84032,2.241490241,80,1,12:10
85538,1.847337834,80,1,12:10
85644,-2.754356229,80,1,12:10
85661,2.29324398,80,1,12:10
87332,1.980059951,80,1,12:10
106934,1.93050313,80,1,12:10
107072,1.92690813,80,1,12:10
107226,1.930338839,80,1,12:10
107313,-2.835809534,80,1,12:10
107432,1.930029095,80,1,12:10
107497,1.930313835,80,1,12:10
107500,-2.896526303,80,1,12:10
107595,-1.956487564,80,1,12:10
107983,1.989736497,80,1,12:10
108270,1.930439616,80,1,12:10
108384,1.989010633,80,1,12:10
108520,1.993574754,80,1,12:10
108561,1.959592032,80,1,12:10
108616,-2.083471872,80,1,12:10
108733,-2.069322852,80,1,12:10
108790,1.932842887,80,1,12:10
108957,1.927084877,80,1,12:10
108978,-2.106789999,80,1,12:10
109278,1.951687126,80,1,12:10
109391,1.99244674,80,1,12:10
109428,1.934837264,80,1,12:10
109550,-2.376648976,80,1,12:10
109589,1.927356786,80,1,12:10
109739,1.944340265,80,1,12:10
109789,1.941131395,80,1,12:10
109847,1.927589816,80,1,12:10
110150,1.928567283,80,1,12:10
110274,1.991329966,80,1,12:10
110524,1.938385487,80,1,12:10
110829,1.956106974,80,1,12:10
110975,1.938750049,80,1,12:10
111071,1.928258192,80,1,12:10
111191,1.939439434,80,1,12:10
111207,-2.487288284,80,1,12:10
111265,1.927992812,80,1,12:10
111712,1.929057119,80,1,12:10
111731,-2.062190867,80,1,12:10
111769,1.993838566,80,1,12:10
111846,1.950998836,80,1,12:10
111932,1.953340244,80,1,12:10
111956,1.939212865,80,1,12:10
112154,-2.674106783,80,1,12:10
112180,1.955026701,80,1,12:10
112252,-2.052732285,80,1,12:10
112279,1.951495234,80,1,12:10
112425,1.927242356,80,1,12:10
112639,1.929928767,80,1,12:10
112786,1.938196926,80,1,12:10
112808,1.957261988,80,1,12:10
113162,1.938301495,80,1,12:10
113454,-2.01063112,80,1,12:10
113671,-2.114462533,80,1,12:10
113690,1.949972936,80,1,12:10
113818,1.957168032,80,1,12:10
113852,1.926944417,80,1,12:10
113926,-2.522472494,80,1,12:10
113930,1.935745209,80,1,12:10
113967,1.946326377,80,1,12:10
114192,-2.043666957,80,1,12:10
114246,1.928479546,80,1,12:10
114653,-1.999425477,80,1,12:10
114712,2.01068353,80,1,12:10
114851,-2.061914146,80,1,12:10
114900,1.929673152,80,1,12:10
115067,1.928456057,80,1,12:10
115602,1.988433173,80,1,12:10
115603,-1.998344852,80,1,12:10
116038,-2.007246667,80,1,12:10
116319,1.928019572,80,1,12:10
116378,1.932988722,80,1,12:10
116386,-1.982998606,80,1,12:10
58364,1.950372133,81,1,12:12
59051,-2.649114253,81,1,12:12
59122,1.913198045,81,1,12:12
59237,-2.608201265,81,1,12:12
59353,-3.469763101,81,1,12:12
59427,-2.901956788,81,1,12:12
59540,-2.551159424,81,1,12:12
60092,-3.087271857,81,1,12:12
60330,-2.583415483,81,1,12:12
60365,-2.734557673,81,1,12:12
60484,1.909739607,81,1,12:12
60515,1.94884997,81,1,12:12
60652,1.888863611,81,1,12:12
60854,-2.654145089,81,1,12:12
61167,-2.675949423,81,1,12:12
61177,-2.777977458,81,1,12:12
61192,2.119854808,81,1,12:12
61204,1.916297721,81,1,12:12
61253,-3.358164573,81,1,12:12
61813,1.950493608,81,1,12:12
61871,1.875622778,81,1,12:12
61876,1.93404206,81,1,12:12
62136,-2.533119055,81,1,12:12
62554,-2.643492831,81,1,12:12
62868,-3.39098495,81,1,12:12
62944,-2.650769758,81,1,12:12
63052,-2.9452559,81,1,12:12
63445,-3.388144879,81,1,12:12
63623,1.914972612,81,1,12:12
63874,-3.458830755,81,1,12:12
64762,1.950875652,81,1,12:12
64805,1.923110451,81,1,12:12
64918,1.987502405,81,1,12:12
65279,-3.17587192,81,1,12:12
66004,-2.600546679,81,1,12:12
66023,1.941759735,81,1,12:12
66157,1.864354615,81,1,12:12
66219,-2.489992785,81,1,12:12
66312,1.807410089,81,1,12:12
66895,1.950585531,81,1,12:12
66909,1.935608263,81,1,12:12
66925,1.951313221,81,1,12:12
67362,1.931583556,81,1,12:12
67465,1.929014405,81,1,12:12
67477,1.873503174,81,1,12:12
67548,1.807687781,81,1,12:12
67650,-2.882454024,81,1,12:12
67676,1.91381254,81,1,12:12
68539,-2.615808926,81,1,12:12
68604,1.947945204,81,1,12:12
68762,-2.630441019,81,1,12:12
69091,1.873985105,81,1,12:12
69200,1.935506629,81,1,12:12
69650,-3.18637022,81,1,12:12
69704,-2.870124713,81,1,12:12
69924,-2.667060502,81,1,12:12
70045,-2.630266905,81,1,12:12
70155,-3.022132337,81,1,12:12
70190,1.898260679,81,1,12:12
70317,1.923111043,81,1,12:12
70499,1.911365539,81,1,12:12
70538,2.119507047,81,1,12:12
70558,-2.542459591,81,1,12:12
70559,1.932183272,81,1,12:12
70650,-3.629410113,81,1,12:12
70669,-2.808176699,81,1,12:12
70714,1.924040501,81,1,12:12
70904,2.096350275,81,1,12:12
71158,-3.453565053,81,1,12:12
71312,-3.44112627,81,1,12:12
72221,-3.4613837,81,1,12:12
72341,-2.979474741,81,1,12:12
72574,-2.515490888,81,1,12:12
72625,-3.286328335,81,1,12:12
72682,1.922839025,81,1,12:12
72707,1.926594093,81,1,12:12
72768,2.032038119,81,1,12:12
72878,-3.459889352,81,1,12:12
72902,-3.069704703,81,1,12:12
72995,-2.799196977,81,1,12:12
73188,-2.652856459,81,1,12:12
73238,-3.264267327,81,1,12:12
73359,1.926577187,81,1,12:12
74092,-2.855053537,81,1,12:12
74230,1.950378914,81,1,12:12
74570,1.950951842,81,1,12:12
74614,1.896740718,81,1,12:12
74816,-2.644456219,81,1,12:12
76143,1.912790332,81,1,12:12
76240,2.080241262,81,1,12:12
76389,1.950952862,81,1,12:12
76634,-2.628203138,81,1,12:12
76685,-3.122111221,81,1,12:12
76748,-2.614888894,81,1,12:12
76858,1.879477029,81,1,12:12
76885,-3.614545838,81,1,12:12
77094,-2.960324812,81,1,12:12
77165,1.925498293,81,1,12:12
77174,1.912428323,81,1,12:12
77247,1.974513893,81,1,12:12
77259,1.923970301,81,1,12:12
77845,2.053125843,81,1,12:12
77901,1.925476234,81,1,12:12
78581,1.914597936,81,1,12:12
78906,-2.516155732,81,1,12:12
79339,1.950514862,81,1,12:12
79344,1.954437438,81,1,12:12
79644,1.949605958,81,1,12:12
79682,-2.638463238,81,1,12:12
80793,-3.34594303,81,1,12:12
80957,-3.200752537,81,1,12:12
80976,1.917557654,81,1,12:12
81114,1.926829177,81,1,12:12
81280,1.95092829,81,1,12:12
81328,1.928894139,81,1,12:12
81490,1.922209112,81,1,12:12
81923,1.897536167,81,1,12:12
81973,1.932542332,81,1,12:12
82033,1.925025203,81,1,12:12
82586,-2.62179255,81,1,12:12
82735,-2.959958707,81,1,12:12
83060,-3.386083936,81,1,12:12
83134,-2.558585838,81,1,12:12
83203,2.148356629,81,1,12:12
83275,1.915167227,81,1,12:12
83319,-2.535725172,81,1,12:12
83378,-2.620504741,81,1,12:12
83448,1.88064357,81,1,12:12
83937,-3.3906637,81,1,12:12
84265,1.921008335,81,1,12:12
84564,1.902115957,81,1,12:12
84655,-2.820720786,81,1,12:12
84974,2.144966094,81,1,12:12
85171,1.940847944,81,1,12:12
85575,-2.877929024,81,1,12:12
85712,-2.651434116,81,1,12:12
85884,-2.715961287,81,1,12:12
85895,-2.67525551,81,1,12:12
85899,1.915504404,81,1,12:12
85948,1.915665183,81,1,12:12
86288,-3.311675621,81,1,12:12
86351,1.882896305,81,1,12:12
86359,-2.454151273,81,1,12:12
86899,1.915818853,81,1,12:12
86900,1.925625974,81,1,12:12
87248,-2.563990118,81,1,12:12
87250,1.91706626,81,1,12:12
87399,-2.611732966,81,1,12:12
106869,-2.211218304,81,1,12:12
106874,1.984544135,81,1,12:12
106918,-2.107974557,81,1,12:12
107111,-2.00581595,81,1,12:12
107380,-2.491567505,81,1,12:12
107392,1.96831923,81,1,12:12
107430,1.984616217,81,1,12:12
107607,1.975274903,81,1,12:12
107667,-2.023072544,81,1,12:12
107796,-2.083516863,81,1,12:12
